epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,13067.6,1.08785,0.65197,0.87989,0.58111,0.46272,0.4773,0.29729,1.08467,0.7611,0.8764,0.005974,0.005974,0.005974
124,13172.7,1.07835,0.64079,0.8803,0.58142,0.46386,0.4785,0.29781,1.08523,0.76111,0.8767,0.005941,0.005941,0.005941
125,13278.4,1.0799,0.642,0.87866,0.58719,0.46099,0.47842,0.2976,1.08547,0.76069,0.8772,0.005908,0.005908,0.005908
126,13383.2,1.07756,0.64173,0.87728,0.59092,0.4576,0.47811,0.29782,1.08649,0.76166,0.87779,0.005875,0.005875,0.005875
127,13488.9,1.07662,0.64296,0.87825,0.59065,0.45792,0.478,0.29849,1.08563,0.76246,0.87767,0.005842,0.005842,0.005842
128,13594.8,1.07747,0.64257,0.87822,0.59009,0.45618,0.47775,0.2982,1.08585,0.76312,0.87755,0.005809,0.005809,0.005809
129,13700,1.0756,0.63958,0.87813,0.59259,0.45381,0.47797,0.29822,1.0853,0.76295,0.87749,0.005776,0.005776,0.005776
130,13805,1.08553,0.6446,0.87828,0.58435,0.4594,0.47845,0.29873,1.08414,0.76182,0.8775,0.005743,0.005743,0.005743
131,13909.7,1.07568,0.63959,0.87772,0.58819,0.45632,0.47818,0.29866,1.08367,0.76121,0.87743,0.00571,0.00571,0.00571
132,14014.4,1.07493,0.63756,0.87784,0.59306,0.45433,0.47835,0.29866,1.08456,0.76154,0.87744,0.005677,0.005677,0.005677
133,14119.7,1.06938,0.63187,0.87692,0.58645,0.45904,0.47871,0.29896,1.08499,0.76284,0.87739,0.005644,0.005644,0.005644
134,14225.2,1.07414,0.63341,0.87622,0.58349,0.46048,0.4791,0.29902,1.08534,0.7626,0.87733,0.005611,0.005611,0.005611
135,14331.1,1.07753,0.63701,0.87594,0.59324,0.45677,0.47889,0.29913,1.08585,0.76268,0.87755,0.005578,0.005578,0.005578
136,14436.5,1.07609,0.63545,0.8765,0.59294,0.45652,0.47869,0.29858,1.0854,0.76251,0.87699,0.005545,0.005545,0.005545
137,14541.3,1.0671,0.62906,0.87526,0.5941,0.45613,0.47959,0.29876,1.08466,0.7628,0.87641,0.005512,0.005512,0.005512
138,14646.2,1.06928,0.62961,0.87426,0.59342,0.45589,0.47971,0.29884,1.08465,0.76331,0.87635,0.005479,0.005479,0.005479
139,14752.4,1.05753,0.62291,0.87413,0.59286,0.45815,0.47962,0.29863,1.08466,0.76321,0.87647,0.005446,0.005446,0.005446
140,14861.4,1.06977,0.62708,0.87343,0.59074,0.45882,0.4793,0.29849,1.0844,0.76363,0.87636,0.005413,0.005413,0.005413
141,14979.1,1.06415,0.62303,0.8757,0.59054,0.45903,0.47937,0.29861,1.08455,0.76427,0.87641,0.00538,0.00538,0.00538
142,15086.5,1.06894,0.62615,0.87465,0.58982,0.45872,0.47875,0.29878,1.08439,0.76467,0.87636,0.005347,0.005347,0.005347
143,15194.5,1.05853,0.62334,0.87311,0.58677,0.45985,0.47953,0.29845,1.08473,0.76566,0.87635,0.005314,0.005314,0.005314
144,15300.1,1.05703,0.61639,0.87185,0.58404,0.46213,0.4795,0.29825,1.08477,0.76598,0.87646,0.005281,0.005281,0.005281
145,15405.2,1.06177,0.62263,0.8739,0.59036,0.45852,0.47909,0.29813,1.0851,0.76617,0.87654,0.005248,0.005248,0.005248
146,15509.2,1.06472,0.6254,0.87457,0.58717,0.46124,0.47922,0.29823,1.08492,0.76585,0.8766,0.005215,0.005215,0.005215
147,15613.2,1.05603,0.61811,0.87086,0.58883,0.46021,0.47945,0.29803,1.08489,0.7661,0.87658,0.005182,0.005182,0.005182
148,15718.1,1.05849,0.61895,0.87383,0.58231,0.4647,0.47955,0.29816,1.08529,0.76616,0.87684,0.005149,0.005149,0.005149
149,15822.6,1.06407,0.62036,0.87293,0.58781,0.46079,0.47975,0.29815,1.08566,0.76653,0.87698,0.005116,0.005116,0.005116
150,15927,1.05711,0.61627,0.87225,0.58683,0.46151,0.47953,0.29836,1.08622,0.76692,0.87701,0.005083,0.005083,0.005083
151,16031.5,1.05101,0.61255,0.87008,0.58795,0.45906,0.47962,0.29846,1.0863,0.76678,0.87711,0.00505,0.00505,0.00505
152,16135.8,1.04983,0.61272,0.87126,0.59028,0.45803,0.47989,0.2986,1.08673,0.76652,0.87723,0.005017,0.005017,0.005017
