epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,16800.1,1.47307,0.84953,1.00256,0.29323,0.23132,0.2055,0.12767,1.27371,0.76651,0.94108,0.005677,0.005677,0.005677
133,16927.1,1.47335,0.84856,1.0033,0.29002,0.24354,0.21052,0.13078,1.27288,0.76603,0.94081,0.005644,0.005644,0.005644
134,17053.7,1.47442,0.84311,1.0006,0.28623,0.23442,0.20597,0.12787,1.27209,0.76504,0.94063,0.005611,0.005611,0.005611
135,17181.1,1.48001,0.85261,1.00151,0.28464,0.22528,0.19989,0.12357,1.27124,0.76493,0.94035,0.005578,0.005578,0.005578
136,17308.5,1.48272,0.85474,1.00306,0.28361,0.22224,0.19851,0.12261,1.27089,0.76433,0.94008,0.005545,0.005545,0.005545
137,17444.2,1.47061,0.84539,1.00012,0.28507,0.24069,0.20808,0.12831,1.27024,0.76395,0.94024,0.005512,0.005512,0.005512
138,17570.1,1.47236,0.84625,1.00015,0.28584,0.24957,0.21292,0.13177,1.27019,0.76401,0.94031,0.005479,0.005479,0.005479
139,17695.3,1.45322,0.83833,0.99674,0.28459,0.25169,0.21233,0.13091,1.26961,0.76337,0.94014,0.005446,0.005446,0.005446
140,17822.5,1.48297,0.84791,0.99895,0.28083,0.23932,0.20717,0.12843,1.26951,0.76331,0.94019,0.005413,0.005413,0.005413
141,17954.8,1.46275,0.83737,0.9994,0.28112,0.23433,0.20392,0.12571,1.2693,0.76341,0.94009,0.00538,0.00538,0.00538
142,18096.3,1.47453,0.84472,1.00006,0.28491,0.23584,0.20591,0.12703,1.26906,0.76339,0.93978,0.005347,0.005347,0.005347
143,18221,1.46412,0.84452,0.99893,0.28331,0.23577,0.20589,0.12682,1.2687,0.76334,0.93962,0.005314,0.005314,0.005314
144,18346.1,1.46516,0.83859,0.99822,0.28281,0.23746,0.20635,0.12739,1.26896,0.76272,0.93957,0.005281,0.005281,0.005281
145,18472.3,1.47116,0.84349,0.99972,0.28194,0.2405,0.2068,0.12758,1.26841,0.76292,0.9394,0.005248,0.005248,0.005248
146,18601.2,1.47037,0.84114,1.00018,0.28274,0.22622,0.1992,0.1228,1.2681,0.76289,0.93925,0.005215,0.005215,0.005215
147,18738.2,1.46324,0.83815,0.99635,0.28317,0.23512,0.20429,0.12592,1.26726,0.7623,0.9392,0.005182,0.005182,0.005182
148,18867.1,1.46874,0.84242,1.00044,0.28978,0.2471,0.2133,0.13194,1.2676,0.76193,0.93925,0.005149,0.005149,0.005149
149,19001,1.47639,0.84279,0.99882,0.28822,0.24438,0.21033,0.1299,1.26741,0.76165,0.93909,0.005116,0.005116,0.005116
150,19125.4,1.45784,0.83444,0.99786,0.28686,0.24781,0.21158,0.13103,1.2672,0.76127,0.9392,0.005083,0.005083,0.005083
151,19252.8,1.45946,0.83347,0.99651,0.28811,0.22965,0.20206,0.12482,1.2666,0.76085,0.93916,0.00505,0.00505,0.00505
152,19383.9,1.45763,0.83537,0.99711,0.28797,0.22891,0.20281,0.12528,1.26643,0.761,0.93899,0.005017,0.005017,0.005017
153,19509.7,1.46302,0.83462,0.99691,0.2888,0.2483,0.21224,0.13104,1.26653,0.76129,0.93899,0.004984,0.004984,0.004984
154,19636.1,1.455,0.83269,0.99678,0.28674,0.25434,0.21623,0.13346,1.26653,0.76128,0.93895,0.004951,0.004951,0.004951
155,19761.5,1.45734,0.83882,0.99957,0.28323,0.25215,0.21433,0.13209,1.26638,0.76112,0.93884,0.004918,0.004918,0.004918
156,19888.9,1.45557,0.83134,0.9971,0.28615,0.23002,0.20274,0.12463,1.26578,0.76112,0.93864,0.004885,0.004885,0.004885
157,20031.4,1.45337,0.83078,0.99541,0.28676,0.23033,0.20206,0.12391,1.26585,0.76061,0.93852,0.004852,0.004852,0.004852
158,20155.4,1.46034,0.83436,0.99719,0.2832,0.244,0.20709,0.12697,1.26576,0.76039,0.9385,0.004819,0.004819,0.004819
159,20280.6,1.44781,0.82825,0.99577,0.28612,0.2488,0.21123,0.13,1.26537,0.76013,0.93853,0.004786,0.004786,0.004786
160,20405.8,1.46559,0.83321,0.99639,0.28277,0.25644,0.21363,0.13118,1.26519,0.7601,0.93843,0.004753,0.004753,0.004753
161,20541.2,1.4542,0.83074,0.99516,0.28214,0.22574,0.19751,0.12084,1.26516,0.75985,0.93847,0.00472,0.00472,0.00472
162,20677.8,1.45322,0.83268,0.99589,0.28929,0.23553,0.20441,0.12529,1.26527,0.75984,0.9385,0.004687,0.004687,0.004687
163,20803.1,1.44908,0.82662,0.99342,0.28661,0.24443,0.20799,0.12797,1.26519,0.7595,0.93846,0.004654,0.004654,0.004654
164,20928.1,1.44717,0.82568,0.99477,0.28747,0.25478,0.21348,0.13171,1.26475,0.75959,0.9384,0.004621,0.004621,0.004621
165,21055.3,1.45368,0.82776,0.99377,0.29056,0.25022,0.21279,0.13144,1.26459,0.7592,0.9385,0.004588,0.004588,0.004588
166,21182.9,1.45423,0.82963,0.99653,0.28836,0.2326,0.20358,0.12536,1.26432,0.75885,0.9383,0.004555,0.004555,0.004555
167,21309.4,1.44715,0.82335,0.99351,0.28786,0.23025,0.20188,0.12391,1.26479,0.75861,0.9385,0.004522,0.004522,0.004522
168,21437.4,1.4431,0.82414,0.99455,0.28709,0.24001,0.20659,0.12735,1.26441,0.75854,0.93843,0.004489,0.004489,0.004489
169,21563,1.45766,0.83402,0.9972,0.28962,0.25238,0.21369,0.13198,1.26426,0.75829,0.93855,0.004456,0.004456,0.004456
170,21688.7,1.4527,0.82656,0.99527,0.29217,0.24702,0.21172,0.13082,1.26423,0.75807,0.93852,0.004423,0.004423,0.004423
171,21814,1.45449,0.82649,0.99511,0.29149,0.24957,0.21231,0.1312,1.26401,0.75805,0.93836,0.00439,0.00439,0.00439
172,21943.3,1.45449,0.82599,0.99704,0.28553,0.23293,0.20176,0.12459,1.26396,0.75805,0.93844,0.004357,0.004357,0.004357
173,22084.1,1.44678,0.82395,0.99391,0.28789,0.23299,0.20281,0.12466,1.26418,0.75794,0.93837,0.004324,0.004324,0.004324
